what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342267627703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342267628140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342267628453
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1342267629562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267632484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267633343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267634281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267637078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342267646546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267680718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267824718
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342267829921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342267834140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342267841812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342267842109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267842875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267844984
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1342267846015
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342267846015
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342267848984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267849562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267850781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267851000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267851921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267852312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267852312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267852734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267852906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267853093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342267853234
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1342267853671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267855703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267856937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267858500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267861343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267863718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267885718
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342267886875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267891703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267921218
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1342267923687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267924937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267962937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267978328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267988453
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342267988718
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342267988765
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342267990171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342267994921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342267995515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342267995828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342267996890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342267999453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268000203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268002046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268029156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268030000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268033062
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342268035375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268036437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268230531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268231968
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1342268234890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268236718
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342268236750
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342268238656
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1342268242468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342268251953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342268268421
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1342268271937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342268293578
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342268294296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342268295062
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1342268299515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1342268300515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342268301109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1342268308734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342268313890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268318093
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1342268475234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342268477906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342268477921
